image_id,label_id,label,score,x1,y1,x2,y2
000000,1,car,0.9916310906410217,101.04032135009766,171.49517822265625,217.4749755859375,224.7858123779297
000000,1,car,0.98533034324646,211.8690185546875,178.3339385986328,268.3528747558594,215.99917602539062
000000,1,car,0.9733986854553223,3.231045961380005,181.11581420898438,108.07503509521484,234.91932678222656
000000,1,car,0.6046806573867798,286.9188232421875,178.5796661376953,318.754638671875,203.08547973632812
000000,1,car,0.5541601777076721,729.2811279296875,170.95872497558594,741.373779296875,182.1073455810547
000000,1,car,0.5204562544822693,289.8335876464844,171.13311767578125,352.4091796875,205.5431671142578
000001,1,car,0.9942817687988281,0.0,181.71609497070312,79.458740234375,235.03924560546875
000001,1,car,0.9940893650054932,67.34564971923828,172.65255737304688,194.3002471923828,225.7555694580078
000001,1,car,0.9866294860839844,187.92051696777344,176.8003692626953,272.8171691894531,216.62869262695312
000001,1,car,0.8104051947593689,273.0550842285156,172.03565979003906,336.8952331542969,206.65916442871094
000001,1,car,0.7404935359954834,267.3605651855469,178.68222045898438,307.7514953613281,206.8562774658203
000001,1,car,0.6744497418403625,239.72654724121094,178.1062774658203,272.07366943359375,213.6160125732422
000001,1,car,0.6507977247238159,716.4743041992188,172.0242919921875,729.3484497070312,180.81922912597656
000001,1,car,0.6341471672058105,728.5708618164062,172.09129333496094,741.617431640625,183.01536560058594
000001,1,car,0.6320309638977051,188.51754760742188,182.1717987060547,220.4922637939453,216.26454162597656
000002,1,car,0.9790634512901306,180.28543090820312,180.24476623535156,255.3648681640625,219.4912872314453
000002,1,car,0.9776045083999634,0.4996996521949768,188.79220581054688,40.66765213012695,238.8876495361328
000002,1,car,0.9668520092964172,29.568204879760742,174.60748291015625,153.18759155273438,231.9108123779297
000002,1,car,0.7928164601325989,410.4090270996094,170.1609649658203,435.64593505859375,190.0426483154297
000002,1,car,0.6892490386962891,8.469982147216797,175.3648223876953,246.87318420410156,227.41787719726562
000002,1,car,0.5533854365348816,249.6318359375,180.681640625,288.001220703125,207.30091857910156
000003,1,car,0.9951021671295166,142.08294677734375,181.29254150390625,236.9801483154297,224.88047790527344
000003,1,car,0.9820777773857117,3.6608364582061768,173.99794006347656,135.2052764892578,239.48031616210938
000003,1,car,0.8959372639656067,724.8004760742188,174.10098266601562,738.1189575195312,184.687255859375
000003,1,car,0.7792277336120605,713.0339965820312,173.9611053466797,723.9827880859375,182.323974609375
000003,1,car,0.6886972784996033,2.2257394790649414,178.51939392089844,77.94388580322266,237.00045776367188
000003,1,car,0.6020103096961975,400.9046936035156,171.0952606201172,427.9112243652344,193.5592498779297
000003,1,car,0.5987322926521301,240.19227600097656,173.9495086669922,313.25836181640625,212.39593505859375
000003,1,car,0.5664640665054321,229.1582794189453,183.45436096191406,275.20159912109375,213.40203857421875
000004,1,car,0.9955654740333557,110.2384262084961,182.70265197753906,218.20013427734375,229.2223663330078
000004,1,car,0.9710293412208557,0.399518758058548,174.87454223632812,114.09139251708984,241.37075805664062
000004,1,car,0.9343618154525757,723.5181274414062,173.47804260253906,738.2984619140625,184.54635620117188
